282,1710277011.125284000
283,1710277011.125288000
284,1710277011.125293000
285,1710277011.125297000
286,1710277011.125302000
287,1710277011.125306000
288,1710277011.125310000
289,1710277011.125314000
290,1710277011.125318000
291,1710277011.125323000
292,1710277011.125329000
293,1710277011.125334000
294,1710277011.125338000
295,1710277011.125570000
296,1710277011.126832000
297,1710277011.126838000
298,1710277011.126861000
299,1710277011.126867000
300,1710277011.126871000
301,1710277011.126875000
302,1710277011.126879000
303,1710277011.126884000
304,1710277011.126890000
305,1710277011.126895000
306,1710277011.126899000
307,1710277011.126903000
308,1710277011.126907000
309,1710277011.127080000
310,1710277011.127300000
311,1710277011.127305000
312,1710277011.127310000
313,1710277011.127379000
314,1710277011.128508000
315,1710277011.128515000
316,1710277011.128520000
317,1710277011.128632000
318,1710277011.130570000
319,1710277011.130580000
320,1710277011.130588000
321,1710277011.130594000
322,1710277011.130602000
323,1710277011.130611000
324,1710277011.130618000
325,1710277011.130626000
326,1710277011.130633000
327,1710277011.130826000
328,1710277011.132111000
329,1710277011.132119000
330,1710277011.132128000
331,1710277011.132137000
332,1710277011.132145000
333,1710277011.132152000
334,1710277011.132159000
335,1710277011.132168000
336,1710277011.132316000
337,1710277011.145310000
338,1710277011.145327000
339,1710277011.145334000
340,1710277011.145342000
341,1710277011.145350000
342,1710277011.145360000
343,1710277011.145369000
344,1710277011.145377000
345,1710277011.145385000
346,1710277011.145393000
347,1710277011.145402000
348,1710277011.145410000
349,1710277011.145418000
350,1710277011.145426000
351,1710277011.145434000
352,1710277011.145443000
353,1710277011.145453000
354,1710277011.145461000
355,1710277011.145883000
356,1710277011.152229000
357,1710277011.152239000
358,1710277011.152244000
359,1710277011.152249000
360,1710277011.152253000
361,1710277011.152258000
362,1710277011.152264000
363,1710277011.152271000
364,1710277011.152480000
365,1710277011.153989000
366,1710277011.153998000
367,1710277011.154005000
368,1710277011.154013000
369,1710277011.154022000
370,1710277011.154030000
371,1710277011.154038000
372,1710277011.154045000
373,1710277011.154053000
374,1710277011.154062000
375,1710277011.154071000
376,1710277011.154079000
377,1710277011.154086000
378,1710277011.154314000
379,1710277011.154806000
380,1710277011.154815000
381,1710277011.154824000
382,1710277011.154832000
383,1710277011.154840000
384,1710277011.154847000
385,1710277011.154855000
386,1710277011.154863000
387,1710277011.154873000
388,1710277011.154880000
389,1710277011.154888000
390,1710277011.155069000
391,1710277011.157080000
392,1710277011.157088000
393,1710277011.157097000
394,1710277011.157104000
395,1710277011.157112000
396,1710277011.157119000
397,1710277011.157127000
398,1710277011.157135000
399,1710277011.157144000
400,1710277011.157152000
401,1710277011.157160000
402,1710277011.157167000
403,1710277011.157350000
404,1710277011.159570000
405,1710277011.159581000
406,1710277011.159590000
407,1710277011.159598000
408,1710277011.159605000
409,1710277011.159613000
410,1710277011.159621000
411,1710277011.159631000
412,1710277011.159638000
413,1710277011.159646000
414,1710277011.159653000
415,1710277011.159662000
416,1710277011.159670000
417,1710277011.159678000
418,1710277011.159686000
419,1710277011.159693000
420,1710277011.159701000
421,1710277011.159711000
422,1710277011.159719000
423,1710277011.159728000
424,1710277011.159735000
425,1710277011.159743000
426,1710277011.160044000
427,1710277011.165926000
428,1710277011.165938000
429,1710277011.165945000
430,1710277011.165953000
431,1710277011.165960000
432,1710277011.165970000
433,1710277011.165978000
434,1710277011.165986000
435,1710277011.165994000
436,1710277011.166001000
437,1710277011.166010000
438,1710277011.166018000
439,1710277011.166025000
440,1710277011.166033000
441,1710277011.166040000
442,1710277011.166049000
443,1710277011.166058000
444,1710277011.166066000
445,1710277011.166102000
446,1710277011.166114000
447,1710277011.166127000
448,1710277011.166138000
449,1710277011.166447000
450,1710277011.167265000
451,1710277011.168169000
452,1710277011.168180000
453,1710277011.168188000
454,1710277011.168195000
455,1710277011.168202000
456,1710277011.168211000
457,1710277011.168220000
458,1710277011.168228000
459,1710277011.168235000
460,1710277011.168242000
461,1710277011.168250000
462,1710277011.168259000
463,1710277011.168471000
464,1710277011.172106000
465,1710277011.172116000
466,1710277011.172123000
467,1710277011.172258000
468,1710277011.174149000
469,1710277011.174159000
470,1710277011.174168000
471,1710277011.174173000
472,1710277011.174178000
473,1710277011.174184000
474,1710277011.174189000
475,1710277011.174194000
476,1710277011.174199000
477,1710277011.174205000
478,1710277011.174210000
479,1710277011.174215000
480,1710277011.174221000
481,1710277011.174366000
482,1710277011.183693000
483,1710277011.183704000
484,1710277011.183711000
485,1710277011.183752000
486,1710277011.183759000
487,1710277011.183768000
488,1710277011.183775000
489,1710277011.183783000
490,1710277011.183791000
491,1710277011.183798000
492,1710277011.183807000
493,1710277011.183816000
494,1710277011.183824000
495,1710277011.183832000
496,1710277011.183839000
497,1710277011.183847000
498,1710277011.183856000
499,1710277011.183863000
500,1710277011.183871000
501,1710277011.183880000
502,1710277011.183887000
503,1710277011.183896000
504,1710277011.184293000
505,1710277011.184854000
506,1710277011.184863000
507,1710277011.184871000
508,1710277011.184878000
509,1710277011.184886000
510,1710277011.184894000
511,1710277011.184901000
512,1710277011.184908000
513,1710277011.184916000
514,1710277011.184924000
515,1710277011.184931000
516,1710277011.184939000
517,1710277011.184948000
518,1710277011.184956000
519,1710277011.184963000
520,1710277011.184971000
521,1710277011.185208000
522,1710277011.186812000
523,1710277011.186825000
524,1710277011.186832000
525,1710277011.186839000
526,1710277011.186847000
527,1710277011.186854000
528,1710277011.186862000
529,1710277011.186871000
530,1710277011.186878000
531,1710277011.186885000
532,1710277011.186892000
533,1710277011.186900000
534,1710277011.186908000
535,1710277011.186915000
536,1710277011.186922000
537,1710277011.186929000
538,1710277011.186937000
539,1710277011.186945000
540,1710277011.186953000
541,1710277011.186961000
542,1710277011.186968000
543,1710277011.186976000
544,1710277011.187317000
545,1710277011.189514000
546,1710277011.189525000
547,1710277011.189532000
548,1710277011.189538000
549,1710277011.189546000
550,1710277011.189553000
551,1710277011.189561000
552,1710277011.189569000
553,1710277011.189577000
554,1710277011.189585000
555,1710277011.189592000
556,1710277011.189600000
557,1710277011.190032000
558,1710277011.190076000
559,1710277011.190299000
560,1710277011.192611000
561,1710277011.192620000
562,1710277011.192625000
563,1710277011.192631000
564,1710277011.192637000
565,1710277011.192643000
566,1710277011.192648000
567,1710277011.192654000
568,1710277011.192659000
569,1710277011.192665000
570,1710277011.192670000
571,1710277011.192676000
572,1710277011.192886000
573,1710277011.194668000
574,1710277011.194676000
575,1710277011.194681000
576,1710277011.194687000
577,1710277011.194694000
578,1710277011.194700000
579,1710277011.194705000
580,1710277011.194711000
581,1710277011.194741000
582,1710277011.194747000
583,1710277011.194753000
584,1710277011.194758000
585,1710277011.194764000
586,1710277011.194769000
587,1710277011.194776000
588,1710277011.194786000
589,1710277011.194791000
590,1710277011.194797000
591,1710277011.194802000
592,1710277011.194809000
593,1710277011.194814000
594,1710277011.194820000
595,1710277011.194825000
596,1710277011.194831000
597,1710277011.194838000
598,1710277011.194846000
599,1710277011.194853000
600,1710277011.194859000
601,1710277011.194865000
602,1710277011.194871000
603,1710277011.194878000
604,1710277011.194884000
605,1710277011.194890000
606,1710277011.194896000
607,1710277011.195246000
608,1710277011.201282000
609,1710277011.201293000
610,1710277011.201298000
611,1710277011.201302000
612,1710277011.201307000
613,1710277011.201311000
614,1710277011.201316000
615,1710277011.201321000
616,1710277011.201325000
617,1710277011.201329000
618,1710277011.201334000
619,1710277011.201338000
620,1710277011.201343000
621,1710277011.201348000
622,1710277011.201353000
623,1710277011.201357000
624,1710277011.201361000
625,1710277011.201365000
626,1710277011.201370000
627,1710277011.201374000
628,1710277011.201378000
629,1710277011.201383000
630,1710277011.201387000
631,1710277011.201393000
632,1710277011.201398000
633,1710277011.201402000
634,1710277011.201406000
635,1710277011.201410000
636,1710277011.201415000
637,1710277011.201757000
638,1710277011.206768000
639,1710277011.206906000
640,1710277011.207214000
641,1710277011.207222000
642,1710277011.207314000
643,1710277011.208796000
644,1710277011.208805000
645,1710277011.208812000
646,1710277011.208819000
647,1710277011.208826000
648,1710277011.208833000
649,1710277011.208840000
650,1710277011.208847000
651,1710277011.208854000
652,1710277011.208862000
653,1710277011.208870000
654,1710277011.208877000
655,1710277011.208883000
656,1710277011.208891000
657,1710277011.208898000
658,1710277011.209116000
659,1710277011.210329000
660,1710277011.210337000
661,1710277011.210344000
662,1710277011.210351000
663,1710277011.210359000
664,1710277011.210367000
665,1710277011.210374000
666,1710277011.210381000
667,1710277011.210388000
668,1710277011.210395000
669,1710277011.210402000
670,1710277011.210410000
671,1710277011.210418000
672,1710277011.210424000
673,1710277011.210431000
674,1710277011.210438000
675,1710277011.210445000
676,1710277011.210453000
677,1710277011.210459000
678,1710277011.210466000
679,1710277011.210473000
680,1710277011.210480000
681,1710277011.210488000
682,1710277011.210496000
683,1710277011.210503000
684,1710277011.210509000
685,1710277011.210843000
686,1710277011.212311000
687,1710277011.212320000
688,1710277011.212327000
689,1710277011.212334000
690,1710277011.212341000
691,1710277011.212348000
692,1710277011.212356000
693,1710277011.212363000
694,1710277011.212370000
695,1710277011.212377000
696,1710277011.212384000
697,1710277011.212392000
698,1710277011.212398000
699,1710277011.212406000
700,1710277011.212414000
701,1710277011.212421000
702,1710277011.212428000
703,1710277011.212677000
704,1710277011.217049000
705,1710277011.217059000
706,1710277011.217067000
707,1710277011.217074000
708,1710277011.217081000
709,1710277011.217089000
710,1710277011.217096000
711,1710277011.217104000
712,1710277011.217112000
713,1710277011.217119000
714,1710277011.217126000
715,1710277011.217133000
716,1710277011.217141000
717,1710277011.217148000
718,1710277011.217156000
719,1710277011.217163000
720,1710277011.217171000
721,1710277011.217178000
722,1710277011.217187000
723,1710277011.217194000
724,1710277011.217201000
725,1710277011.217209000
726,1710277011.217216000
727,1710277011.217224000
728,1710277011.217231000
729,1710277011.217238000
730,1710277011.217245000
731,1710277011.217252000
732,1710277011.217260000
733,1710277011.217269000
734,1710277011.217276000
735,1710277011.217283000
736,1710277011.217290000
737,1710277011.217297000
738,1710277011.217305000
739,1710277011.217533000
740,1710277011.217758000
741,1710277011.220214000
742,1710277011.220224000
743,1710277011.220231000
744,1710277011.220238000
745,1710277011.220247000
746,1710277011.220254000
747,1710277011.220261000
748,1710277011.220268000
749,1710277011.220275000
750,1710277011.220283000
751,1710277011.220289000
752,1710277011.220296000
753,1710277011.220303000
754,1710277011.220310000
755,1710277011.220319000
756,1710277011.220326000
757,1710277011.220333000
758,1710277011.220342000
759,1710277011.220349000
760,1710277011.220357000
761,1710277011.220364000
762,1710277011.220370000
763,1710277011.220378000
764,1710277011.220385000
765,1710277011.220392000
766,1710277011.220399000
767,1710277011.220406000
768,1710277011.220413000
769,1710277011.220421000
770,1710277011.220428000
771,1710277011.220435000
772,1710277011.220442000
773,1710277011.220449000
774,1710277011.220457000
775,1710277011.220464000
776,1710277011.220863000
777,1710277011.220951000
778,1710277011.220960000
779,1710277011.220967000
780,1710277011.220975000
781,1710277011.220984000
782,1710277011.220992000
783,1710277011.220999000
784,1710277011.221138000
785,1710277011.222077000
786,1710277011.222086000
787,1710277011.222095000
788,1710277011.222101000
789,1710277011.222111000
790,1710277011.222119000
791,1710277011.222129000
792,1710277011.222136000
793,1710277011.222143000
794,1710277011.222150000
795,1710277011.222158000
796,1710277011.222165000
797,1710277011.222173000
798,1710277011.222180000
799,1710277011.222188000
800,1710277011.222196000
801,1710277011.222203000
802,1710277011.222211000
803,1710277011.222218000
804,1710277011.222225000
805,1710277011.222233000
806,1710277011.222240000
807,1710277011.222247000
808,1710277011.222254000
809,1710277011.222262000
810,1710277011.222270000
811,1710277011.222279000
812,1710277011.222286000
813,1710277011.222293000
814,1710277011.222300000
815,1710277011.222307000
816,1710277011.222315000
817,1710277011.222323000
818,1710277011.222339000
819,1710277011.222347000
820,1710277011.222738000
821,1710277011.223072000
822,1710277011.223143000
823,1710277011.223369000
824,1710277011.223433000
825,1710277011.225152000
826,1710277011.225158000
827,1710277011.225163000
828,1710277011.225168000
829,1710277011.225172000
830,1710277011.225177000
831,1710277011.225181000
832,1710277011.225187000
833,1710277011.225192000
834,1710277011.225368000
835,1710277011.232831000
836,1710277011.232859000
837,1710277011.232864000
838,1710277011.233304000
839,1710277011.233309000
840,1710277011.233314000
841,1710277011.233569000
842,1710277011.235178000
843,1710277011.235187000
844,1710277011.235194000
845,1710277011.235201000
846,1710277011.235209000
847,1710277011.235216000
848,1710277011.235225000
849,1710277011.235232000
850,1710277011.235239000
851,1710277011.235246000
852,1710277011.235253000
853,1710277011.235260000
854,1710277011.235268000
855,1710277011.235275000
856,1710277011.235282000
857,1710277011.235289000
858,1710277011.235297000
859,1710277011.235305000
860,1710277011.235312000
861,1710277011.235319000
862,1710277011.235327000
863,1710277011.235334000
864,1710277011.235342000
865,1710277011.235350000
866,1710277011.235357000
867,1710277011.235364000
868,1710277011.235371000
869,1710277011.235379000
870,1710277011.235386000
871,1710277011.235394000
872,1710277011.235401000
873,1710277011.235409000
874,1710277011.235488000
875,1710277011.235496000
876,1710277011.235502000
877,1710277011.235507000
878,1710277011.235513000
879,1710277011.235518000
880,1710277011.235700000
881,1710277011.236617000
882,1710277011.236627000
883,1710277011.236635000
884,1710277011.236643000
885,1710277011.236650000
886,1710277011.236657000
887,1710277011.236664000
888,1710277011.236672000
889,1710277011.236679000
890,1710277011.236686000
891,1710277011.236693000
892,1710277011.236700000
893,1710277011.236707000
894,1710277011.236716000
895,1710277011.236723000
896,1710277011.236730000
897,1710277011.236737000
898,1710277011.236744000
899,1710277011.236752000
900,1710277011.236759000
901,1710277011.236766000
902,1710277011.236773000
903,1710277011.236781000
904,1710277011.236789000
905,1710277011.236797000
906,1710277011.236804000
907,1710277011.237055000
908,1710277011.238924000
909,1710277011.238933000
910,1710277011.238940000
911,1710277011.238948000
912,1710277011.238955000
913,1710277011.238963000
914,1710277011.239092000
915,1710277011.241403000
916,1710277011.241413000
917,1710277011.241420000
918,1710277011.241552000
919,1710277011.243211000
920,1710277011.243222000
921,1710277011.243230000
922,1710277011.243237000
923,1710277011.243243000
924,1710277011.243250000
925,1710277011.243258000
926,1710277011.243265000
927,1710277011.243272000
928,1710277011.243279000
929,1710277011.243287000
930,1710277011.243295000
931,1710277011.243303000
932,1710277011.243310000
933,1710277011.243316000
934,1710277011.243322000
935,1710277011.243328000
936,1710277011.243333000
937,1710277011.243339000
938,1710277011.243565000
939,1710277011.244792000
940,1710277011.244801000
941,1710277011.244806000
942,1710277011.244815000
943,1710277011.244821000
944,1710277011.244826000
945,1710277011.244832000
946,1710277011.244837000
947,1710277011.244843000
948,1710277011.244849000
949,1710277011.244854000
950,1710277011.244860000
951,1710277011.244865000
952,1710277011.244871000
953,1710277011.244878000
954,1710277011.244883000
955,1710277011.244888000
956,1710277011.244893000
957,1710277011.244899000
958,1710277011.244905000
959,1710277011.244910000
960,1710277011.244915000
961,1710277011.244921000
962,1710277011.244926000
963,1710277011.244932000
964,1710277011.244938000
965,1710277011.244955000
966,1710277011.244961000
967,1710277011.244966000
968,1710277011.244972000
969,1710277011.244979000
970,1710277011.244984000
971,1710277011.245058000
972,1710277011.245063000
973,1710277011.245073000
974,1710277011.245079000
975,1710277011.245084000
976,1710277011.245088000
977,1710277011.245093000
978,1710277011.245102000
979,1710277011.245108000
980,1710277011.245114000
981,1710277011.245120000
982,1710277011.245126000
983,1710277011.245132000
984,1710277011.245138000
985,1710277011.245145000
986,1710277011.245150000
987,1710277011.245156000
988,1710277011.245162000
989,1710277011.245418000
990,1710277011.247094000
991,1710277011.247100000
992,1710277011.247104000
993,1710277011.247109000
994,1710277011.247113000
995,1710277011.247118000
996,1710277011.247123000
997,1710277011.247127000
998,1710277011.247131000
999,1710277011.247135000
1000,1710277011.247139000
1001,1710277011.247144000
1002,1710277011.247149000
1003,1710277011.247154000
1004,1710277011.247158000
1005,1710277011.247163000
1006,1710277011.247167000
1007,1710277011.247172000
1008,1710277011.247176000
1009,1710277011.247181000
1010,1710277011.247185000
1011,1710277011.247189000
1012,1710277011.247193000
1013,1710277011.247198000
1014,1710277011.247203000
1015,1710277011.247207000
1016,1710277011.247211000
1017,1710277011.247216000
1018,1710277011.247220000
1019,1710277011.247225000
1020,1710277011.247229000
1021,1710277011.247233000
1022,1710277011.247379000
1023,1710277011.247385000
1024,1710277011.247391000
1025,1710277011.247397000
1026,1710277011.247402000
1027,1710277011.247407000
1028,1710277011.247412000
1029,1710277011.247417000
1030,1710277011.247421000
1031,1710277011.247426000
1032,1710277011.247431000
1033,1710277011.247435000
1034,1710277011.247443000
1035,1710277011.247448000
1036,1710277011.247452000
1037,1710277011.247455000
1038,1710277011.247461000
1039,1710277011.247465000
1040,1710277011.247470000
1041,1710277011.247475000
1042,1710277011.247480000
1043,1710277011.247485000
1044,1710277011.247490000
1045,1710277011.247494000
1046,1710277011.247499000
1047,1710277011.247642000
1048,1710277011.249114000
1049,1710277011.249123000
1050,1710277011.249132000
1051,1710277011.249139000
1052,1710277011.249147000
1053,1710277011.249154000
1054,1710277011.249162000
1055,1710277011.249171000
1056,1710277011.249179000
1057,1710277011.249187000
1058,1710277011.249194000
1059,1710277011.249201000
1060,1710277011.249210000
1061,1710277011.249217000
1062,1710277011.249225000
1063,1710277011.249233000
1064,1710277011.249241000
1065,1710277011.249248000
1066,1710277011.249262000
1067,1710277011.249281000
1068,1710277011.249346000
1069,1710277011.249464000
1070,1710277011.251812000
1071,1710277011.251821000
1072,1710277011.251827000
1073,1710277011.251835000
1074,1710277011.251844000
1075,1710277011.251852000
1076,1710277011.251860000
1077,1710277011.251868000
1078,1710277011.251875000
1079,1710277011.251884000
1080,1710277011.252020000
1081,1710277011.260397000
1082,1710277011.260408000
1083,1710277011.260416000
1084,1710277011.260423000
1085,1710277011.260430000
1086,1710277011.260439000
1087,1710277011.260447000
1088,1710277011.260455000
1089,1710277011.260462000
1090,1710277011.260469000
1091,1710277011.260477000
1092,1710277011.260493000
1093,1710277011.260501000
1094,1710277011.260509000
1095,1710277011.260516000
1096,1710277011.260523000
1097,1710277011.260530000
1098,1710277011.260537000
1099,1710277011.260544000
1100,1710277011.260551000
1101,1710277011.260558000
1102,1710277011.260565000
1103,1710277011.260572000
1104,1710277011.260580000
1105,1710277011.260587000
1106,1710277011.260594000
1107,1710277011.260600000
1108,1710277011.260607000
1109,1710277011.260615000
1110,1710277011.260622000
1111,1710277011.260628000
1112,1710277011.260635000
1113,1710277011.260642000
1114,1710277011.261119000
1115,1710277011.262186000
1116,1710277011.262196000
1117,1710277011.262203000
1118,1710277011.262211000
1119,1710277011.262217000
1120,1710277011.262224000
1121,1710277011.262231000
1122,1710277011.262238000
1123,1710277011.262245000
1124,1710277011.262252000
1125,1710277011.262259000
1126,1710277011.262266000
1127,1710277011.262274000
1128,1710277011.262281000
1129,1710277011.262288000
1130,1710277011.262295000
1131,1710277011.262302000
1132,1710277011.262310000
1133,1710277011.262316000
1134,1710277011.262323000
1135,1710277011.262330000
1136,1710277011.262337000
1137,1710277011.262345000
1138,1710277011.262352000
1139,1710277011.262359000
1140,1710277011.262365000
1141,1710277011.262372000
1142,1710277011.262380000
1143,1710277011.262386000
1144,1710277011.262393000
1145,1710277011.262400000
1146,1710277011.262407000
1147,1710277011.262488000
1148,1710277011.262498000
1149,1710277011.262506000
1150,1710277011.262515000
1151,1710277011.262524000
1152,1710277011.262538000
1153,1710277011.262548000
1154,1710277011.262556000
1155,1710277011.262565000
1156,1710277011.262572000
1157,1710277011.262880000
1158,1710277011.263487000
1159,1710277011.263499000
1160,1710277011.263513000
1161,1710277011.263525000
1162,1710277011.263536000
1163,1710277011.263545000
1164,1710277011.263557000
1165,1710277011.263698000
1166,1710277011.269140000
1167,1710277011.269149000
1168,1710277011.269156000
1169,1710277011.269163000
1170,1710277011.269171000
1171,1710277011.269178000
1172,1710277011.269186000
1173,1710277011.269193000
1174,1710277011.269201000
1175,1710277011.269207000
1176,1710277011.269214000
1177,1710277011.269222000
1178,1710277011.269228000
1179,1710277011.269236000
1180,1710277011.269242000
1181,1710277011.269249000
1182,1710277011.269257000
1183,1710277011.269264000
1184,1710277011.269271000
1185,1710277011.269278000
1186,1710277011.269285000
1187,1710277011.269292000
1188,1710277011.269299000
1189,1710277011.269306000
1190,1710277011.269313000
1191,1710277011.269320000
1192,1710277011.269328000
1193,1710277011.269335000
1194,1710277011.269343000
1195,1710277011.269349000
1196,1710277011.269356000
1197,1710277011.269364000
1198,1710277011.269821000
1199,1710277011.269964000
1200,1710277011.269973000
1201,1710277011.269979000
1202,1710277011.269987000
1203,1710277011.269994000
1204,1710277011.270002000
1205,1710277011.270008000
1206,1710277011.270015000
1207,1710277011.270022000
1208,1710277011.270029000
1209,1710277011.270043000
1210,1710277011.270050000
1211,1710277011.270056000
1212,1710277011.270063000
1213,1710277011.270070000
1214,1710277011.270077000
1215,1710277011.270084000
1216,1710277011.270091000
1217,1710277011.270098000
1218,1710277011.270105000
1219,1710277011.270112000
1220,1710277011.270119000
1221,1710277011.270127000
1222,1710277011.270152000
1223,1710277011.270159000
1224,1710277011.270168000
1225,1710277011.270177000
1226,1710277011.270187000
1227,1710277011.270196000
1228,1710277011.270205000
1229,1710277011.270213000
1230,1710277011.270220000
1231,1710277011.270291000
1232,1710277011.270300000
1233,1710277011.270309000
1234,1710277011.270317000
1235,1710277011.270324000
1236,1710277011.270331000
1237,1710277011.270339000
1238,1710277011.270346000
1239,1710277011.270353000
1240,1710277011.270360000
1241,1710277011.270368000
1242,1710277011.270375000
1243,1710277011.270382000
1244,1710277011.271220000
1245,1710277011.271230000
1246,1710277011.271239000
1247,1710277011.271246000
1248,1710277011.271254000
1249,1710277011.271262000
