1710285837.473854000,502
1710285837.486676000,2860741
1710285837.486792000,2875221
1710285837.486959000,2940381
1710285837.486960000,2941829
1710285837.487056000,3006989
1710285837.487158000,3021469
1710285837.487340000,3059117
1710285837.487416000,3124277
1710285837.487535000,502
1710285837.487609000,502
1710285837.487645000,3125725
1710285837.487778000,3176405
1710285837.487817000,3206813
1710285837.487886000,3227085
1710285837.487939000,502
1710285837.487976000,502
1710285837.492100000,3247357
1710285837.492102000,3250253
1710285837.492360000,3295141
1710285837.492483000,502
1710285837.492613000,502
1710285837.500346000,3360301
1710285837.500479000,3374781
1710285837.500534000,3431253
1710285837.500578000,3454421
1710285837.500614000,3477589
1710285837.500667000,502
1710285837.500719000,502
1710285837.524086000,3493517
1710285837.524142000,3519581
1710285837.524196000,3542749
1710285837.524236000,3573157
1710285837.524286000,3593429
1710285837.524333000,502
1710285837.524352000,3622389
1710285837.524379000,502
1710285837.524445000,502
1710285837.529518000,3626733
1710285837.529628000,3647005
1710285837.529666000,3712165
1710285837.529722000,3726645
1710285837.529763000,502
1710285837.529778000,3758501
1710285837.529905000,502
1710285837.534906000,3759949
1710285837.534955000,3791805
1710285837.535056000,3810629
1710285837.535092000,3875789
1710285837.535132000,502
1710285837.535164000,3888821
1710285837.535182000,502
1710285837.535235000,502
1710285837.540785000,3893165
1710285837.540846000,3938053
1710285837.540946000,3967013
1710285837.541046000,502
1710285837.541090000,4032173
1710285837.541188000,4097333
1710285837.541245000,502
1710285837.548850000,4159597
1710285837.548851000,4162493
1710285837.548967000,4227653
1710285837.548968000,4231997
1710285837.549020000,502
1710285837.549033000,4291365
1710285837.549106000,502
1710285837.554962000,4292813
1710285837.554963000,4297157
1710285837.555026000,4362317
1710285837.555089000,4382589
1710285837.555091000,4388381
1710285837.555138000,502
1710285837.555158000,4421685
1710285837.555377000,502
1710285837.566000000,4426029
1710285837.566053000,4453541
1710285837.566089000,502
1710285837.566134000,4476709
1710285837.566411000,502
1710285837.587844000,4495533
1710285837.587905000,4512909
1710285837.587966000,4541869
1710285837.588006000,502
1710285837.588362000,502
1710285837.600098000,4575173
1710285837.600204000,4607029
1710285837.600279000,4672189
1710285837.600280000,4675085
1710285837.600384000,502
1710285837.600441000,502
1710285837.600444000,4715629
1710285837.600545000,4780789
1710285837.600584000,4832917
1710285837.600585000,4841605
1710285837.600626000,502
1710285837.600639000,502
1710285837.605593000,4843053
1710285837.605703000,4876357
1710285837.605761000,4941517
1710285837.605800000,502
1710285837.605826000,4971925
1710285837.605951000,502
1710285837.619204000,4976269
1710285837.619287000,5003781
1710285837.619379000,5050117
1710285837.619419000,502
1710285837.619443000,5105141
1710285837.619510000,502
1710285837.624678000,5109485
1710285837.624679000,5115277
1710285837.624800000,5161613
1710285837.624801000,5170301
1710285837.624837000,5229669
1710285837.624875000,502
1710285837.624901000,5238357
1710285837.625135000,502
1710285837.642462000,5242701
1710285837.642579000,5294829
1710285837.642615000,5359989
1710285837.642650000,502
1710285837.642686000,5371573
1710285837.642700000,502
1710285837.642766000,502
1710285837.642961000,502
1710285837.653769000,5375917
1710285837.653845000,5425149
1710285837.653954000,5465693
1710285837.653954000,5471485
1710285837.654081000,537
1710285837.654092000,5536645
1710285837.654128000,5601805
1710285837.654174000,5616285
1710285837.654176000,5624973
1710285837.654224000,537
1710285837.654262000,537
1710285837.659217000,5642349
1710285837.659326000,5690133
1710285837.659365000,5755293
1710285837.659383000,5768325
1710285837.659421000,537
1710285837.659443000,5774117
1710285837.659508000,537
1710285837.669348000,5775565
1710285837.669449000,5810317
1710285837.669516000,5866789
1710285837.669536000,5898645
1710285837.669575000,537
1710285837.669597000,5904437
1710285837.669675000,537
1710285837.680869000,5908781
1710285837.680912000,5963805
1710285837.680985000,5975389
1710285837.681027000,6021725
1710285837.681066000,537
1710285837.681153000,537
1710285837.692603000,6041997
1710285837.692701000,6086885
1710285837.692753000,6144805
1710285837.692794000,537
1710285837.692814000,6170869
1710285837.693032000,537
1710285837.715335000,6175213
1710285837.715376000,6209965
1710285837.715485000,6224445
1710285837.715518000,6289605
1710285837.715530000,6301189
1710285837.715572000,537
1710285837.715595000,6304085
1710285837.715706000,537
1710285837.720748000,6308429
1710285837.720857000,6348973
1710285837.720908000,6414133
1710285837.720945000,537
1710285837.720975000,6437301
1710285837.721024000,537
1710285837.736919000,6441645
1710285837.736997000,6463365
1710285837.737098000,6505357
1710285837.737142000,537
1710285837.737162000,6570517
1710285837.737350000,537
1710285837.751000000,6574861
1710285837.751043000,6625541
1710285837.751139000,6637125
1710285837.751158000,6702285
1710285837.751194000,537
1710285837.751221000,6703733
1710285837.751258000,537
1710285837.756266000,6708077
1710285837.756306000,6767445
1710285837.756396000,6779029
1710285837.756445000,537
1710285837.756475000,6836949
1710285837.756560000,537
1710285837.764007000,6841293
1710285837.764009000,6844189
1710285837.764010000,6847085
1710285837.764081000,6910797
1710285837.764193000,6936861
1710285837.764194000,6945549
1710285837.764195000,6946762
1710285837.764299000,537
1710285837.764330000,537
1710285837.764387000,7011922
1710285837.764476000,7077082
1710285837.764539000,537
1710285837.770293000,7107490
1710285837.770400000,7121970
1710285837.770436000,7187130
1710285837.770531000,7201610
1710285837.770616000,537
1710285837.770655000,537
1710285837.770671000,7256634
1710285837.770765000,7318898
1710285837.770822000,537
1710285837.777865000,7373922
1710285837.777866000,7384058
1710285837.777962000,7418810
1710285837.778060000,7468042
1710285837.778136000,537
1710285837.778185000,537
1710285837.778190000,7533202
1710285837.778285000,7580986
1710285837.778349000,537
1710285837.791303000,7640354
1710285837.791304000,7646146
1710285837.791305000,7650490
1710285837.791380000,7715650
1710285837.791485000,7743162
1710285837.791560000,537
1710285837.791603000,537
1710285837.791647000,7802530
1710285837.791728000,7867690
1710285837.791750000,7905338
1710285837.791789000,537
1710285837.791807000,537
1710285837.813865000,7906786
1710285837.813974000,7954570
1710285837.814057000,8019730
1710285837.814126000,537
1710285837.814176000,537
1710285837.814192000,8067514
1710285837.814278000,8122538
1710285837.814341000,537
1710285837.819487000,8173218
1710285837.819525000,537
1710285837.832752000,8177562
1710285837.832753000,8187698
1710285837.832805000,8229690
1710285837.832851000,8265890
1710285837.832896000,8331050
1710285837.832942000,8391866
1710285837.832989000,8457026
1710285837.833027000,8522186
1710285837.833113000,8554042
1710285837.833231000,8619202
1710285837.833232000,8627890
1710285837.833293000,8693050
1710285837.833378000,537
1710285837.833441000,8716218
1710285837.833442000,8722010
1710285837.833508000,8787170
1710285837.833564000,537
1710285837.833577000,537
1710285837.833599000,8808890
1710285837.833627000,537
1710285837.849504000,8821922
1710285837.849552000,8852330
1710285837.849601000,8903010
1710285837.849800000,8968170
1710285837.849829000,9013058
1710285837.849908000,9042018
1710285837.850027000,9107178
1710285837.850159000,9172338
1710285837.850159000,9179578
1710285837.850244000,537
1710285837.850288000,9244738
1710285837.850311000,537
1710285837.850404000,9260666
1710285837.850468000,9325826
1710285837.850504000,537
1710285837.850513000,537
1710285837.850540000,537
1710285837.864343000,9341754
1710285837.864344000,9343202
1710285837.864427000,9408362
1710285837.864518000,9446010
1710285837.864595000,537
1710285837.864638000,537
1710285837.864666000,9495242
1710285837.864757000,9560402
1710285837.864794000,537
1710285837.864801000,537
1710285837.864832000,9608186
1710285837.864858000,537
1710285837.869502000,9615426
1710285837.869503000,9625562
1710285837.869614000,9640042
1710285837.869725000,9705202
1710285837.869726000,9712442
1710285837.869804000,537
1710285837.869856000,9777602
1710285837.869858000,537
1710285837.869952000,9813802
1710285837.869953000,9815250
1710285837.869999000,537
1710285837.876752000,9874618
1710285837.876754000,9880410
1710285837.876822000,9945570
1710285837.876912000,9973082
1710285837.876913000,9980322
1710285837.876999000,537
1710285837.877048000,537
1710285837.877074000,10031002
1710285837.877184000,10096162
1710285837.877287000,10161322
1710285837.877358000,537
1710285837.877377000,537
1710285837.877417000,10226482
1710285837.877418000,10236618
1710285837.877445000,10271370
1710285837.877487000,537
1710285837.881939000,10277162
1710285837.881991000,10336530
1710285837.882097000,10355354
1710285837.882098000,10361146
1710285837.882187000,537
1710285837.882207000,10426306
1710285837.882221000,10462506
1710285837.882229000,537
1710285837.882295000,537
1710285837.883065000,537
1710285837.885772000,10463876
1710285838.227211000,10463876
1710285838.785252000,10463876
