1,1710286149.963730000
2,1710286149.963758000
3,1710286151.425203000
4,1710286151.503260000
5,1710286151.503343000
6,1710286151.503641000
7,1710286151.506667000
8,1710286151.512348000
9,1710286151.512395000
10,1710286151.512780000
11,1710286151.512938000
12,1710286151.513020000
13,1710286151.515198000
14,1710286151.516768000
15,1710286151.516768000
16,1710286151.516769000
17,1710286151.516897000
18,1710286151.516937000
19,1710286151.520945000
20,1710286151.520947000
21,1710286151.520948000
22,1710286151.520949000
23,1710286151.520987000
24,1710286151.520987000
25,1710286151.521038000
26,1710286151.521057000
27,1710286151.521069000
28,1710286151.524228000
29,1710286151.539519000
30,1710286151.539520000
31,1710286151.539571000
32,1710286151.539820000
33,1710286151.541056000
34,1710286151.541057000
35,1710286151.541107000
36,1710286151.541126000
37,1710286151.544705000
38,1710286151.548158000
39,1710286151.548180000
40,1710286151.548213000
41,1710286151.550016000
42,1710286151.550055000
43,1710286151.557401000
44,1710286151.557402000
45,1710286151.557454000
46,1710286151.557599000
47,1710286151.564723000
48,1710286151.564765000
49,1710286151.570160000
50,1710286151.570189000
51,1710286151.570223000
52,1710286151.570241000
53,1710286151.571925000
54,1710286151.571964000
55,1710286151.578634000
56,1710286151.578665000
57,1710286151.578713000
58,1710286151.578743000
59,1710286151.585515000
60,1710286151.585516000
61,1710286151.585569000
62,1710286151.585599000
63,1710286151.591423000
64,1710286151.591464000
65,1710286151.598387000
66,1710286151.598428000
67,1710286151.605280000
68,1710286151.605281000
69,1710286151.605282000
70,1710286151.605283000
71,1710286151.605337000
72,1710286151.605389000
73,1710286151.605407000
74,1710286151.605420000
75,1710286151.610744000
76,1710286151.610745000
77,1710286151.610746000
78,1710286151.610747000
79,1710286151.610790000
80,1710286151.610833000
81,1710286151.610851000
82,1710286151.610864000
83,1710286151.617115000
84,1710286151.617143000
85,1710286151.617179000
86,1710286151.617197000
87,1710286151.622925000
88,1710286151.622967000
89,1710286151.622983000
90,1710286151.623018000
91,1710286151.623234000
92,1710286151.628413000
93,1710286151.628414000
94,1710286151.628465000
95,1710286151.628764000
96,1710286151.634690000
97,1710286151.634719000
98,1710286151.634753000
99,1710286151.634892000
100,1710286151.636143000
101,1710286151.636183000
102,1710286151.671840000
103,1710286151.672137000
104,1710286151.677381000
105,1710286151.677410000
106,1710286151.677444000
107,1710286151.677781000
108,1710286151.682798000
